cows_id,site_label,current_locationlat,current_location_lng,ebu_royal,shelter_outdoor,tower_type,tower_sytem,tower_hieght,2g_4g_lte_5g,vehicle_make,top_events,moved_date_time,moved_month_year,reached_date_time,reached_month_year,from_location,from_sub_location,from_latitude,from_longitude,to_location,to_sub_location,to_latitude,to_longitude,distance,movement_type,region_from,region_to,vendor,goverment,remarks
CWH300,VIP,,,NON EBU,,,,,,,WH,4 Feb 2023,Feb-23,5 Feb 2023,Feb-23,King abdul Aziz Camel Festival -2022,WH,25.728210,46.830060,ACES Muzahmiya WH,,24.51704,46.26763,150.0,Half,Central,Central,Huawei,Makkah,ON-AIR
CWH300,VVVIP,,,Royal,,,,,,,Saudi Camel Festival,7 Apr 2021,Apr-21,8 Apr 2021,Apr-21,Al Gada festival Unaizah,Event,26.007850,43.886950,Saudi Camel Festivals,Saudi Camel Festivals,25.877811,43.886855,20.0,Full,Central,Central,Huawei,Al Madinah,ON-AIR
CWH300,Normal,,,NON EBU,,,,,,,Al Akilat festival,6 Oct 2021,Oct-21,6 Oct 2021,Oct-21,Al basr area-Buraydah,Event, 26.240838, 43.931134,Al Akilat festival,Al Akilat festival,26.62016,44.0728,50.0,Full,Central,Central,Huawei,Tabuk,ON-AIR
CWH300,Normal,,,NON EBU,,,,,,,Other,14 Jun 2021,Jun-21,14 Jun 2021,Jun-21,Alhaql Al Akhdar-Buraydah,Other,26.236900,43.936700,Al basr area-Buraydah,, 26.240838, 43.931134,2.0,Full,Central,Central,Huawei,Ar Riyad,ON-AIR
CWH300,VVVIP,,,NON EBU,,,,,,,WH,18 Jun 2022,Jun-22,18 Jun 2022,Jun-22,Camel Festival Rumah,WH,25.635290,46.830810,ACES Muzahmiya WH,,24.51704,46.26763,200.0,Half,Central,Central,Huawei,Tabuk,ON-AIR
CWH300,Normal,,,EBU,,,,,,,Other,28 Apr 2021,Apr-21,29 Apr 2021,Apr-21,Camel  festival Unaizah,Other,25.877811,43.886855,Alhaql Al Akhdar-Buraydah,,26.2369,43.9367,90.0,Full,Central,Central,Huawei,Ash Sharqiyah,ON-AIR
CWH300,Normal,,,EBU,,,,,,,Other,27 Oct 2021,Oct-21,27 Oct 2021,Oct-21,Al Akilat festival Buraidah,Other,26.620160,44.072800,Mudarraj Buraydah Qassim,,26.6621,49.80619,150.0,Full,Central,Central,Huawei,Ash Sharqiyah,ON-AIR
CWH300,Normal,,,Royal,,,,,,,Saudi Camel Festival,23 Nov 2021,Nov-21,24 Nov 2021,Nov-21,Al-Aqilat Festival Usaylan Road  Buraydah,Event,26.618832,44.069938,Saudi Camel Festivals,Saudi Camel Festivals,25.63529,46.83081,600.0,Full,Central,Central,Huawei,Tabuk,ON-AIR
CWH300,Normal,,,EBU,,,,,,,WH,21 May 2025,May-25,21 May 2025,May-25,Hail camp area,WH,27.807253,41.744490,ACES Muzahmiya WH,,24.51704,46.26763,700.0,Half,Central,Central,Huawei,Al Madinah,ON-AIR
CWH300,Normal,,,Royal,,,,,,,Saudi Camel Festival,16 Nov 2022,Nov-22,16 Nov 2022,Nov-22,ACES Muzahmiya WH,Event,24.517040,46.267630,King abdul Aziz Camel Festival,King abdul Aziz Camel Festival,25.72821,46.83006,250.0,Half,Central,Central,Huawei,Asir,OFF-AIR
CWH300,Normal,,,NON EBU,,,,,,,Other,28 Dec 2023,Dec-23,28 Dec 2023,Dec-23,ACES Muzahmiya WH,Other,24.517040,46.267630,Hail camp area,,27.807253,41.74449,650.0,Half,Central,Central,Huawei,Ar Riyad,OFF-AIR
CWH317,Normal,,,NON EBU,,,,,,,WH,7 Mar 2025,Mar-25,8 Mar 2025,Mar-25,An Nayflayah Hafuf,WH,25.331740,49.560170,ACES Dammam WH,,26.20098,49.94774,200.0,Half,East,East,Huawei,Ar Riyad,OFF-AIR
CWH317,Normal,,,EBU,,,,,,,Other,17 May 2025,May-25,17 May 2025,May-25,Hail,Other,27.807200,41.744400,Hail Camp,,27.80678,41.74458,0.1,Full,Central,Central,Huawei,Al Madinah,OFF-AIR
CWH317,VIP,,,EBU,,,,,,,Other,3 May 2025,May-25,4 May 2025,May-25,ACES  Dammam WH,Other,26.200980,49.947740,Hail Camp,,27.8072,41.7444,1100.0,Half,East,Central,Huawei,Ar Riyad,OFF-AIR
CWH318,Normal,,,Royal,,,,,,,WH,2 Oct 2024,Oct-24,2 Oct 2024,Oct-24,MAKKAH/MURSHADIYAH/ OLD JEDDAH ROAD,WH,21.488030,39.616670,ACES Makkah WH,,21.31922,39.9033,80.0,Half,West,West,Nokia,Ar Riyad,OFF-AIR
CWH318,Normal,,,NON EBU,,,,,,,WH,20 Jul 2025,Jul-25,20 Jul 2025,Jul-25,Muzdalifah Hajj 1446,WH,21.381280,39.902960,ACES Makkah WH,,21.31922,39.9033,30.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
CWH318,Normal,,,EBU,,,,,,,Other,5 Oct 2025,Oct-25,5 Oct 2025,Oct-25,stc  Al Ula WH,Other,26.613083,37.924500,AL Ula Camp,,26.56874,38.06233,35.0,Half,West,West,Nokia,Al Quassim,ON-AIR
CWH318,Normal,,,NON EBU,,,,,,,WH,29 Jan 2025,Jan-25,30 Jan 2025,Jan-25,Al ULA location,WH,,,ACES Makkah WH,,21.31922,39.9033,800.0,Half,West,West,Nokia,Makkah,OFF-AIR
CWH318,VVVIP,,,NON EBU,,,,,,,Hajj,4 Mar 2025,Mar-25,4 Mar 2025,Mar-25,Al Ula Road Coverage,Event,26.568750,38.062333,Hajj Event,Hajj Event,21.38128,39.90296,750.0,Full,West,West,Nokia,Makkah,ON-AIR
CWH318,Normal,,,EBU,,,,,,,Other,30 Oct 2024,Oct-24,31 Oct 2024,Oct-24,ACES Makkah WH,Other,21.319220,39.903300,Al Ula Road Coverage,,26.56875,38.062333,790.0,Half,West,West,Nokia,Ar Riyad,OFF-AIR
CWH318,Normal,,,NON EBU,,,,,,,WH,18 Sep 2025,Sep-25,19 Sep 2025,Sep-25,ACES Makkah WH,WH,21.319220,39.903300,stc Al Ula WH,,26.61308,37.9245,775.0,Zero,West,West,Nokia,Ar Riyad,OFF-AIR
CWH319,Normal,,,NON EBU,,,,,,,WH,22 Feb 2025,Feb-25,23 Feb 2025,Feb-25,Camel Festival Rumiya 2024-25,WH,25.631170,46.862970,ACES Muzahmiya WH,,24.51704,46.26763,200.0,Half,Central,Central,Huawei,Ar Riyad,OFF-AIR
CWH319,Normal,,,EBU,,,,,,,Saudi Camel Festival,20 Nov 2023,Nov-23,20 Nov 2023,Nov-23,Al Mubaraz Area,Event,25.434170,49.554760,Saudi Camel Festivals,Saudi Camel Festivals,25.67764,46.85573,500.0,Full,East,Central,Huawei,Tabuk,ON-AIR
CWH319,Normal,,,EBU,,,,,,,Other,20 Aug 2025,Aug-25,21 Aug 2025,Aug-25,ACES  Muzahmiya WH,Other,24.51704,46.26763,Al Baha Waterfall Park - Khairah Village,,20.062658,41.389181,950.0,Half,Central,South,Huawei,Al Madinah,ON-AIR
CWH319,Normal,,,EBU,,,,,,,Saudi Camel Festival,17 Sep 2024,Sep-24,17 Sep 2024,Sep-24,ACES  Muzahmiya WH,Event,24.517040,46.267630,Saudi Camel Festivals,Saudi Camel Festivals,17.725335,44.536335,1050.0,Half,Central,South,Huawei,Tabuk,OFF-AIR
CWH319,VIP,,,NON EBU,,,,,,,WH,21 Feb 2024,Feb-24,22 Feb 2024,Feb-24,Camel festival Rumaiya -2023-24,WH,25.677640,46.855730,ACES Muzahmiya WH,,24.51704,46.26763,220.0,Half,Central,Central,Huawei,Ar Riyad,OFF-AIR
CWH319,Normal,,,NON EBU,,,,,,,WH,10 Oct 2024,Oct-24,11 Oct 2024,Oct-24,Camel festival in Najran,WH,17.725335,44.536335,ACES Muzahmiya WH,,24.51704,46.26763,1000.0,Half,South,Central,Huawei,Asir,OFF-AIR
CWH319,Normal,,,NON EBU,,,,,,,Saudi Camel Festival,2 Nov 2024,Nov-24,3 Nov 2024,Nov-24,ACES  Muzahmiya WH,Event,24.517040,46.267630,Saudi Camel Festivals,Saudi Camel Festivals,25.63117,46.86297,220.0,Half,Central,Central,Huawei,Ar Riyad,OFF-AIR
CWH320,Normal,,,EBU,,,,,,,Other,1 Apr 2021,Apr-21,1 Apr 2021,Apr-21,Alamal Subdivsion AREA  SAKAKA,Other,29.878500,40.216180,Sakaka Power Plant,,29.73914,40.10243,40.0,Full,East,East,Huawei,Ash Sharqiyah,ON-AIR
CWH320,Normal,,,NON EBU,,,,,,,Other,11 Apr 2021,Apr-21,11 Apr 2021,Apr-21,Sakaka Power Plant,Other,29.739140,40.102430,Alamal Subdivsion-SAKAKA,,29.8785,40.21618,50.0,Full,East,East,Huawei,Makkah,ON-AIR
CWH320,VIP,,,NON EBU,,,,,,,Other,24 Mar 2021,Mar-21,24 Mar 2021,Mar-21,stc SAKAKA WH,Other,30.000923,40.213771,Al Qara Area Sakaka,,29.8785,40.21618,25.0,Half,East,East,Huawei,Ash Sharqiyah,ON-AIR
CWH320,Normal,,,EBU,,,,,,,Other,24 Mar 2021,Mar-21,24 Mar 2021,Mar-21,stc SAKAKA WH,Other,30.000923,40.213771,Al Qara Area Sakaka,,29.8785,40.21618,25.0,Half,East,East,Huawei,Tabuk,ON-AIR
CWH320,Normal,,,NON EBU,,,,,,,Summer Season,1 Jul 2025,Jul-25,2 Jul 2025,Jul-25,ACES  Dammam WH,Event,26.200980,49.947740,Summer Season,Summer Season,18.887692,42.167924,1450.0,Half,East,West,Huawei,Jizan,ON-AIR
CWH320,Normal,,,NON EBU,,,,,,,Other,5 Mar 2021,Mar-21,5 Mar 2021,Mar-21,Jawazat Skaka,Other,29.984518,40.226762,Saber camp Rafa area,,29.500451,42.266997,450.0,Full,East,East,Huawei,Al Quassim,ON-AIR
CWH320,Normal,,,NON EBU,,,,,,,WH,17 Mar 2021,Mar-21,17 Mar 2021,Mar-21,Saber camp Rafa area,WH,29.500451,42.266997,stc SAKAKA WH,,30.0009231,40.213771,350.0,Half,East,East,Huawei,Ar Riyad,ON-AIR
CWH320,VVVIP,,,Royal,,,,,,,WH,10 Mar 2025,Mar-25,12 Mar 2025,Mar-25,Alamal Subdivsion-SAKAKA,WH,29.878500,40.216180,ACES Dammam WH,,26.20098,49.94774,1200.0,Half,East,East,Huawei,Al Madinah,ON-AIR
CWH330,VVVIP,,,NON EBU,,,,,,,Other,27 Jun 2024,Jun-24,27 Jun 2024,Jun-24,NEOM Trojena,Mega project,28.736781,35.388103,NEOM,,28.68863,35.380406,5.0,Full,West,West,Huawei,Al Madinah,OFF-AIR
CWH330,Normal,,,NON EBU,,,,,,,Other,27 Mar 2024,Mar-24,28 Mar 2024,Mar-24,SAKAKA,Mega project,30.002383,40.213362,NEOM,,28.736781,35.388103,640.0,Full,East,West,Huawei,Najran,OFF-AIR
CWH331,Normal,,,NON EBU,,,,,,,Other,27 Mar 2024,Mar-24,28 Mar 2024,Mar-24,SAKAKA,Other,30.002383,40.213762,Duba,,27.4470804,35.6150442,680.0,Full,East,West,Huawei,Asir,OFF-AIR
CWH332,Normal,,,EBU,,,,,,,Other,27 Mar 2024,Mar-24,28 Mar 2024,Mar-24,SAKAKA,Other,30.002660,40.213450,Shigri,,28.338794,36.279573,520.0,Full,East,West,Huawei,Makkah,OFF-AIR
CWH343,Normal,,,NON EBU,,,,,,,Other,11 Jun 2025,Jun-25,11 Jun 2025,Jun-25,NEOM   Camp NRC-25,Mega project,27.884505,35.365914,NEOM,,27.882631,35.364476,0.25,Full,West,West,Huawei,Makkah,ON-AIR
CWH346,Normal,,,EBU,,,,,,,Other,5 Mar 2025,Mar-25,5 Mar 2025,Mar-25,NEOM OXAGON-F,Mega project,27.581420,35.533420,NEOM,,27.580831,35.533761,0.25,Full,West,West,Huawei,Makkah,OFF-AIR
CWH359,VIP,,,NON EBU,,,,,,,Other,6 Feb 2025,Feb-25,7 Feb 2025,Feb-25,BEACH GAMES 1-(Beach Games2 – NEOM Sport Village),Mega project,28.563654,35.680574,NEOM,,28.681335,35.244466,250.0,Full,West,West,Huawei,Ar Riyad,OFF-AIR
CWH972,Normal,,,NON EBU,,,,,,,Other,16 Aug 2025,Aug-25,17 Aug 2025,Aug-25,ACES  Dammam WH,Event,26.200980,49.947740,Lemon Event Hafuf,Lemon Event Hafuf,25.390616,49.563984,150.0,Half,East,East,Huawei,Al Madinah,OFF-AIR
CWH972,Normal,,,NON EBU,,,,,,,WH,24 Jul 2025,Jul-25,24 Jul 2025,Jul-25,Dammam Replacement Site ZND489,WH,26.383993,50.179935,ACES Dammam WH,,26.20098,49.94774,50.0,Half,East,East,Huawei,Al Madinah,OFF-AIR
CWH972,Normal,,,NON EBU,,,,,,,Other,29 Apr 2025,Apr-25,29 Apr 2025,Apr-25,KFUPM,Other,26.308769,50.151460,Dammam Replacement Site ZND489,,26.383993,50.179935,35.0,Full,East,East,Huawei,Makkah,OFF-AIR
CWH972,Normal,,,NON EBU,,,,,,,Other,14 Apr 2025,Apr-25,15 Apr 2025,Apr-25,CAMEL FESTIVAL  RUMAIYA,Other,25.613300,46.824800,KFUPM,,26.308769,50.15146,500.0,Full,Central,East,Huawei,Ar Riyad,OFF-AIR
CWH972,VVVIP,,,NON EBU,,,,,,,Saudi Camel Festival,26 Sep 2025,Sep-25,26 Sep 2025,Sep-25,Al Qaid Racecourse,Event,27.765154,41.761613,Saudi Camel Festivals,Saudi Camel Festivals,27.7658,41.76211,40.0,Full,Central,Central,Huawei,Makkah,OFF-AIR
CWH972,VVVIP,,,NON EBU,,,,,,,Other,8 Sep 2025,Sep-25,9 Sep 2025,Sep-25,Lemon Event Hafuf,Other,25.390616,49.563984,Al Qaid Racecourse,,27.765154,41.761613,1000.0,Half,East,Central,Huawei,Makkah,OFF-AIR
CWN003,Normal,,,NON EBU,,,,,,,WH,7 Aug 2023,Aug-23,7 Aug 2023,Aug-23,Al Arin,WH,19.941658,41.535419,stc Abha WH,,18.29359,42.36555,30.0,Half,South,South,Huawei,Ar Riyad,OFF-AIR
CWN003,Normal,,,NON EBU,,,,,,,Other,12 Aug 2023,Aug-23,12 Aug 2023,Aug-23,stc Abha WH,Other,18.293590,42.365550,Al Baha  Road coverage ,,19.941658,41.535419,30.0,Half,South,South,Huawei,Asir,OFF-AIR
CWN003,VVVIP,,,NON EBU,,,,,,,WH,4 May 2023,May-23,5 May 2023,May-23,King abdul Aziz Camel Festival -2022,WH,25.677640,46.855730,ACES Muzahmiya WH,,24.51704,46.26763,200.0,Half,Central,Central,Huawei,Al Madinah,OFF-AIR
CWN003,VVIP,,,NON EBU,,,,,,,Other,16 Sep 2023,Sep-23,17 Sep 2023,Sep-23,Al Baha  Road coverage ,Other,19.941658,41.535419,The Ain,,19.93333,41.4432,60.0,Full,South,South,Huawei,Ar Riyad,OFF-AIR
CWN003,VIP,,,NON EBU,,,,,,,Other,19 Jul 2023,Jul-23,20 Jul 2023,Jul-23,ACES Muzahmiya WH,Other,24.517040,46.267630,Al Baha,,19.9279636,41.439281,1000.0,Half,Central,South,Huawei,Ar Riyad,OFF-AIR
CWN003,Normal,,,NON EBU,,,,,,,WH,16 Oct 2024,Oct-24,16 Oct 2024,Oct-24,The Ain,WH,19.93333,41.4432,ACES Makkah WH,,21.31922,39.9033,300.0,Half,South,West,Huawei,Ash Sharqiyah,ON-AIR
CWN003,Normal,,,NON EBU,,,,,,,Saudi Camel Festival,23 Nov 2022,Nov-22,25 Nov 2022,Nov-22,Abu Araish,Event,16.97479,42.7938,King abdul Aziz Camel Festival,King abdul Aziz Camel Festival,25.67764,46.85573,1300.0,Full,West,Central,Huawei,Ar Riyad,ON-AIR
CWN004,Normal,,,NON EBU,,,,,,,WH,8 Mar 2021,Mar-21,8 Mar 2021,Mar-21,Al-Ula Camp Location-2,WH,26.820390,38.377410,stc Al Ula WH,,26.61308,37.9245,21.0,Half,West,West,Nokia,Ash Sharqiyah,ON-AIR
CWN004,Normal,,,NON EBU,,,,,,,Other,13 Oct 2021,Oct-21,14 Oct 2021,Oct-21,stc Al Ula WH,Royal,26.613080,37.924500,Al Ula Royal Camp,Al Ula Royal Camp,26.820759,38.377457,98.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN004,Normal,,,NON EBU,,,,,,,WH,7 May 2021,May-21,8 May 2021,May-21,stc Al Ula WH,WH,26.613080,37.924500,ACES Makkah WH,,21.31922,39.9033,715.0,Zero,West,West,Nokia,Al Madinah,ON-AIR
CWN004,Normal,,,NON EBU,,,,,,,Hajj,26 Apr 2022,Apr-22,26 Apr 2022,Apr-22,ACES Makkah WH,Event,21.31922,39.9033,Hajj Event,Hajj Event,21.387678,39.89618,50.0,Half,West,West,Nokia,Ar Riyad,ON-AIR
CWN004,Normal,,,NON EBU,,,,,,,WH,28 Sep 2021,Sep-21,29 Sep 2021,Sep-21,ACES Makkah WH,WH,21.319220,39.903300,stc Al Ula WH,,26.61308,37.9245,750.0,Zero,West,West,Nokia,Ar Riyad,ON-AIR
CWN005,VVVIP,,,NON EBU,,,,,,,Other,5 Aug 2023,Aug-23,5 Aug 2023,Aug-23,High City King Abdul Aziz Road,Other,18.201930,42.496040,High City King Abdul Aziz Road,,18.20194,42.49605,0.01,Full,South,South,Nokia,Al Madinah,OFF-AIR
CWN006,Normal,,,NON EBU,,,,,,,WH,23 Jan 2021,Jan-21,23 Jan 2021,Jan-21,stc JIZAN WH,WH,16.867270,42.579780,ACES Makkah WH,,21.31922,39.9033,30.0,Zero,West,West,Nokia,Makkah,OFF-AIR
CWN006,Normal,,,NON EBU,,,,,,,WH,13 Jan 2022,Jan-22,14 Jan 2022,Jan-22,Sharma MOD(Repeater),WH,28.845710,36.458140,stc Sharma WH,,28.066027,35.173029,325.0,Half,West,West,Huawei,Ar Riyad,OFF-AIR
CWN006,Normal,,,EBU,,,,,,,Other,23 Dec 2021,Dec-21,24 Dec 2021,Dec-21,ACES Makkah WH,Other,21.319220,39.903300,Sharma MOD(Repeater),,28.84571,36.45814,1405.0,Half,South,West,Huawei,Al Jawf,OFF-AIR
CWN007,Normal,,,Royal,,,,,,,WH,5 Mar 2025,Mar-25,6 Mar 2025,Mar-25,Prince Palace Soudah,WH,18.220710,42.465030,ACES Makkah WH,,21.31922,39.9033,700.0,Half,South,West,Nokia,Al Madinah,OFF-AIR
CWN008,Normal,,,NON EBU,,,,,,,Hajj,9 May 2021,May-21,10 May 2021,May-21,ACES Makkah WH,Other,21.319220,39.903300,Arafat,,21.35164,39.98147,55.0,Half,West,West,Nokia,Makkah,OFF-AIR
CWN008,Normal,,,NON EBU,,,,,,,WH,11 Mar 2021,Mar-21,11 Mar 2021,Mar-21,Al Ula GCC Event,WH,26.520500,38.061500,stc Al Ula WH,,26.61308,37.9245,51.0,Half,West,West,Nokia,Asir,OFF-AIR
CWN008,Normal,,,EBU,,,,,,,WH,29 Apr 2021,Apr-21,30 Apr 2021,Apr-21,stc Al Ula WH,WH,26.613080,37.924500,ACES Makkah WH,,21.31922,39.9033,715.0,Zero,West,West,Nokia,Makkah,OFF-AIR
CWN015,Normal,,,NON EBU,,,,,,,Other,7 Nov 2022,Nov-22,7 Nov 2022,Nov-22,stc Al Ula WH,Other,26.61308,37.9245,Al Ula Desert X (near to Art in landscape pavilion event ),,26.650618,37.991683,35.0,Half,West,West,Nokia,Al Madinah,OFF-AIR
CWN015,Normal,,,NON EBU,,,,,,,Other,15 Sep 2022,Sep-22,15 Sep 2022,Sep-22,stc Al Ula WH,Other,26.613080,37.924500,Al Ula Desert X,,26.650618,37.991683,25.0,Half,West,West,Nokia,Ar Riyad,OFF-AIR
CWN015,Normal,,,NON EBU,,,,,,,Other,3 Dec 2023,Dec-23,3 Dec 2023,Dec-23,stc Al Ula WH,Other,26.613080,37.924500,Airport road coverage al Ula,,26.56874,38.06233,45.0,Half,West,West,Nokia,Ar Riyad,OFF-AIR
CWN015,Normal,,,NON EBU,,,,,,,Saudi Camel Festival,5 Jun 2023,Jun-23,5 Jun 2023,Jun-23,ACES Makkah WH,Event,21.319220,39.903300,Saudi Camel Festivals,Saudi Camel Festivals,21.585066,40.7146,145.0,Half,West,West,Nokia,Ar Riyad,OFF-AIR
CWN015,Normal,,,NON EBU,,,,,,,WH,29 Mar 2024,Mar-24,31 Mar 2024,Mar-24,Airport road coverage al Ula,WH,26.568740,38.062330,ACES Makkah WH,,21.31922,39.9033,865.0,Half,West,West,Nokia,Ar Riyad,OFF-AIR
CWN015,Normal,,,NON EBU,,,,,,,WH,12 Oct 2023,Oct-23,13 Oct 2023,Oct-23,CAMEL FESTIVAL,WH,21.584140,40.718230,stc Al Ula WH,,26.61308,37.9245,735.0,Half,West,West,Nokia,Jizan,OFF-AIR
CWN015,VVVIP,,,NON EBU,,,,,,,WH,17 Oct 2022,Oct-22,17 Oct 2022,Oct-22,Al Ula Desert X,WH,26.650618,37.991683,stc Al Ula WH,,26.61308,37.9245,35.0,Half,West,West,Nokia,Tabuk,OFF-AIR
CWN015,VVVIP,,,Royal,,,,,,,WH,9 Sep 2022,Sep-22,10 Sep 2022,Sep-22,Hajj 1443-Muzdalifah,WH,21.381280,39.902960,stc Al Ula WH,,26.61308,37.9245,700.0,Half,West,West,Nokia,Asir,ON-AIR
CWN015,Normal,,,NON EBU,,,,,,,Hajj,28 Apr 2022,Apr-22,28 Apr 2022,Apr-22,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.38128,39.90296,25.0,Half,West,West,Nokia,Al Quassim,OFF-AIR
CWN015,Normal,,,NON EBU,,,,,,,WH,25 May 2023,May-23,26 May 2023,May-23,Al Ula Desert X (near to Art in landscape pavilion event ),WH,26.650618,37.991683,ACES Makkah WH,,21.31922,39.9033,770.0,Half,West,West,Nokia,Ar Riyad,OFF-AIR
CWN016,Normal,,,EBU,,,,,,,WH,17 Jul 2024,Jul-24,17 Jul 2024,Jul-24,Al Saweleh Esteraha Hail,WH,27.574465,41.739834,ACES Muzahmiya WH,,24.51704,46.26763,700.0,Half,Central,Central,Ericsson,Tabuk,ON-AIR
CWN017,Normal,,,EBU,,,,,,,Other,5 Jun 2024,Jun-24,5 Jun 2024,Jun-24,Road Coverage Albaha-1,Other,20.188300,41.637274,Sharooq park,,20.068561,41.573485,20.0,Full,South,South,Nokia,Hail,ON-AIR
CWN017,Normal,,,Royal,,,,,,,Other,26 Jul 2023,Jul-23,27 Jul 2023,Jul-23,Arafat,Other,21.347135,39.992573,طريق الباحة العقيق - اللحيان,,20.1884815,41.6374436,321.0,Full,West,South,Nokia,Ar Riyad,OFF-AIR
CWN017,Normal,,,NON EBU,,,,,,,Hajj,5 May 2022,May-22,5 May 2022,May-22,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.344398,39.959437,26.0,Half,West,West,Nokia,Al Madinah,OFF-AIR
CWN017,Normal,,,NON EBU,,,,,,,WH,13 Dec 2021,Dec-21,13 Dec 2021,Dec-21,Prince Hussam Park,WH,20.010860,41.448420,ACES Makkah WH,,21.31922,39.9033,450.0,Half,South,West,Nokia,Ash Sharqiyah,ON-AIR
CWN018,Normal,,,NON EBU,,,,,,,WH,9 Mar 2025,Mar-25,10 Mar 2025,Mar-25,JIZAN/AL HAQO ROAD ARAMCO UNIVERCITY,WH,17.447340,42.650610,ACES Makkah WH,,21.31922,39.9033,1100.0,Half,South,West,Huawei,Jizan,ON-AIR
CWN019,Normal,,,NON EBU,,,,,,,WH,25 May 2022,May-22,25 May 2022,May-22,stc Abha WH,WH,18.29359,42.36555,stc Abha WH,,18.29359,42.36555,2.0,Half,South,South,Nokia,Makkah,ON-AIR
CWN020,Normal,,,NON EBU,,,,,,,WH,4 Aug 2022,Aug-22,4 Aug 2022,Aug-22,Hajj 1443-Arfat Jable Rahma,WH,21.353891,39.985850,ACES Makkah WH,,21.31922,39.9033,30.0,Half,West,West,Nokia,Asir,ON-AIR
CWN020,Normal,,,NON EBU,,,,,,,Hajj,5 Jul 2022,Jul-22,5 Jul 2022,Jul-22,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.353891,39.98585,20.0,Half,West,West,Nokia,Jizan,ON-AIR
CWN020,Normal,,,NON EBU,,,,,,,Hajj,17 Mar 2023,Mar-23,17 Mar 2023,Mar-23,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.35048,39.968126,30.0,Half,West,West,Nokia,Ash Sharqiyah,ON-AIR
CWN020,Normal,,,NON EBU,,,,,,,WH,9 Mar 2021,Mar-21,9 Mar 2021,Mar-21,Al-Ula Royal Camp,WH,26.831570,38.390570,stc Al Ula WH,,26.61308,37.9245,57.0,Half,West,West,Nokia,Al Madinah,ON-AIR
CWN020,Normal,,,NON EBU,,,,,,,Hajj,26 Mar 2023,Mar-23,26 Mar 2023,Mar-23,Hajj 1444 Arfath,Event,21.350480,39.968126,Hajj Event,Hajj Event,21.350471,39.968127,0.01,Full,West,West,Nokia,Ash Sharqiyah,ON-AIR
CWN020,Normal,,,NON EBU,,,,,,,Other,14 Oct 2021,Oct-21,14 Oct 2021,Oct-21,stc Al Ula WH,Royal,26.613080,37.924500,Al Ula Royal Camp,Al Ula Royal Camp,26.830384,38.391032,99.0,Half,West,West,Nokia,Al Madinah,OFF-AIR
CWN020,Normal,,,NON EBU,,,,,,,Other,19 May 2022,May-22,19 May 2022,May-22,ACES Makkah WH,Other,21.319220,39.903300,Umm Al Qura University,,21.3196,39.94951,24.0,Half,West,West,Nokia,Al Quassim,OFF-AIR
CWN020,VIP,,,NON EBU,,,,,,,Hajj,29 Apr 2021,Apr-21,29 Apr 2021,Apr-21,stc Al Ula WH,Other,26.613080,37.924500,Arafat,,21.35476,39.98575,715.0,Half,West,West,Nokia,Ar Riyad,OFF-AIR
CWN020,Normal,,,NON EBU,,,,,,,WH,30 Sep 2021,Sep-21,1 Oct 2021,Oct-21,Arafat,WH,21.354760,39.985750,stc Al Ula WH,,26.61308,37.9245,750.0,Half,West,West,Nokia,Tabuk,OFF-AIR
CWN020,Normal,,,NON EBU,,,,,,,WH,31 May 2022,May-22,31 May 2022,May-22,Umm Al Qura University,WH,21.319600,39.949510,ACES Makkah WH,,21.31922,39.9033,24.0,Half,West,West,Nokia,Al Madinah,OFF-AIR
CWN021,Normal,,,NON EBU,,,,,,,Hajj,5 May 2024,May-24,5 May 2024,May-24,ACES Makkah WH,Other,21.319220,39.903300,Muzdalifah,,21.393336,39.916914,40.0,Half,West,West,Nokia,Ash Sharqiyah,OFF-AIR
CWN021,Normal,,,NON EBU,,,,,,,Dakar Rally Saudi Arabia,5 Jan 2024,Jan-24,6 Jan 2024,Jan-24,stc  Al Ula WH,Event,26.613083,37.924500,Dakar Rally Saudi Arabia,Dakar Rally Saudi Arabia,24.018878,38.157109,400.0,Half,West,West,Nokia,Ash Sharqiyah,OFF-AIR
CWN021,Normal,,,NON EBU,,,,,,,WH,28 Jul 2024,Jul-24,28 Jul 2024,Jul-24,Hajj 1445 Muzdalifah,WH,21.390200,39.921125,ACES Makkah WH,,21.31922,39.9033,30.0,Half,West,West,Nokia,Ar Riyad,OFF-AIR
CWN021,Normal,,,NON EBU,,,,,,,Hajj,27 Feb 2025,Feb-25,27 Feb 2025,Feb-25,ACES Makkah WH,Event,21.319220,39.903300,Hajj Event,Hajj Event,21.393336,39.916914,30.0,Half,West,West,Nokia,Ar Riyad,OFF-AIR
CWN021,Normal,,,NON EBU,,,,,,,WH,4 Dec 2023,Dec-23,4 Dec 2023,Dec-23,Taif village /HAWYA Sayl Kabeer Road,WH,21.466470,40.471930,ACES Makkah WH,,21.31922,39.9033,130.0,Half,West,West,Nokia,Ar Riyad,OFF-AIR
